htsymbol,date,price,monthly_return,permno,growth,positive_month,peak_growth,drawdown
AAPL,1993-05-28,56.625,0.10722,14593,3.509713969379647,True,4.1356543578384715,-0.15135220071582015
AAPL,1993-06-30,39.5,-0.302428,14593,2.4482781930480995,False,4.1356543578384715,-0.40800705735773596
AAPL,1993-07-30,27.75,-0.297468,14593,1.7199937755184673,False,4.1356543578384715,-0.584106014019645
AAPL,1993-08-31,26.5,-0.040721,14593,1.6499539089855797,False,4.1356543578384715,-0.601041633022751
AAPL,1993-09-30,23.375,-0.117925,14593,1.4553830942684551,False,4.1356543578384715,-0.6480887984485432
AAPL,1993-10-29,30.75,0.315508,14593,1.9145681035749067,True,4.1356543578384715,-0.5370579990694461
AAPL,1993-11-30,31.5,0.028293,14593,1.9687369789293514,True,4.1356543578384715,-0.5239599810371179
AAPL,1993-12-31,29.25,-0.071429,14593,1.828112065261407,False,4.1356543578384715,-0.5579630435516177
AAPL,1994-01-31,32.75,0.119658,14593,2.0468602987664566,True,4.1356543578384715,-0.505069785416917
AAPL,1994-02-28,36.5,0.118168,14593,2.288733686551091,True,4.1356543578384715,-0.44658487182006334
AAPL,1994-03-31,33.25,-0.089041,14593,2.0849425503668955,False,4.1356543578384715,-0.49586150824833314
AAPL,1994-04-29,30.0,-0.097744,14593,1.8811519257238336,False,4.1356543578384715,-0.5451380209861081
AAPL,1994-05-31,29.25,-0.021,14593,1.8416477352836331,False,4.1356543578384715,-0.5546901225453997
AAPL,1994-06-30,26.5,-0.094017,14593,1.6685015401554717,False,4.1356543578384715,-0.596556821294049
AAPL,1994-07-29,33.6875,0.271226,14593,2.1210425388856797,True,4.1356543578384715,-0.4871325417063486
AAPL,1994-08-31,36.1875,0.077774,14593,2.2860045013049746,True,4.1356543578384715,-0.4472447880050182
AAPL,1994-09-30,33.6875,-0.069085,14593,2.1280758803323203,False,4.1356543578384715,-0.4854318818256915
AAPL,1994-10-31,43.1875,0.282004,14593,2.728201790889556,True,4.1356543578384715,-0.3403216142280639
AAPL,1994-11-30,37.25,-0.134703,14593,2.3607048250513603,False,4.1356543578384715,-0.42918227182670093
AAPL,1994-12-30,39.0,0.04698,14593,2.471610737732273,True,4.1356543578384715,-0.4023652549571194
AAPL,1995-01-31,40.375,0.035256,14593,2.558749845901762,True,4.1356543578384715,-0.38129504438588757
AAPL,1995-02-28,39.5,-0.0187,14593,2.510901223783399,False,4.1356543578384715,-0.3928648270558715
AAPL,1995-03-31,35.25,-0.107595,14593,2.240740806610424,False,4.1356543578384715,-0.4581895359887951
AAPL,1995-04-28,38.25,0.085106,14593,2.4314412936978105,True,4.1356543578384715,-0.4120782146386575
AAPL,1995-05-31,41.5625,0.089739,14593,2.6496364039529583,True,4.1356543578384715,-0.359318701542116
AAPL,1995-06-30,46.4375,0.117293,14593,2.960420206681813,True,4.1356543578384715,-0.2841712700020953
AAPL,1995-07-31,45.0,-0.030956,14593,2.868777438763771,False,4.1356543578384715,-0.3063304641679105
AAPL,1995-08-31,43.0,-0.041778,14593,2.748925654927098,False,4.1356543578384715,-0.33531059003590347
AAPL,1995-09-29,37.25,-0.133721,14593,2.381336567424592,False,4.1356543578384715,-0.42419352262571236
AAPL,1995-10-31,36.3125,-0.025168,14593,2.32140308869565,False,4.1356543578384715,-0.4386854200482684
AAPL,1995-11-30,38.125,0.053219,14593,2.4449458396729438,True,4.1356543578384715,-0.40881281941781716
AAPL,1995-12-29,31.875,-0.163934,14593,2.0441360883919995,False,4.1356543578384715,-0.5057284986793767
AAPL,1996-01-31,27.625,-0.133333,14593,1.771585291318429,False,4.1356543578384715,-0.5716312007649594
AAPL,1996-02-29,27.5,-0.004525,14593,1.763568867875213,False,4.1356543578384715,-0.573569569581498
AAPL,1996-03-29,24.5625,-0.106818,14593,1.5751879685465187,False,4.1356543578384715,-0.6191200152979415
AAPL,1996-04-30,24.375,-0.007634,14593,1.5631629835946346,False,4.1356543578384715,-0.622027653101157
AAPL,1996-05-31,26.125,0.071795,14593,1.6753902700018115,True,4.1356543578384715,-0.5948911284555546
AAPL,1996-06-28,21.0,-0.196172,14593,1.3467256099550162,False,4.1356543578384715,-0.6743621460041714
AAPL,1996-07-31,22.0,0.047619,14593,1.4108553367754642,True,4.1356543578384715,-0.6588555970347441
AAPL,1996-08-30,24.25,0.102273,14593,1.5551477446335014,True,4.1356543578384715,-0.6239657355102785
AAPL,1996-09-30,22.1875,-0.085052,14593,1.4228793186569328,False,4.1356543578384715,-0.6559482017736582
AAPL,1996-10-31,23.0,0.03662,14593,1.4749851593061498,True,4.1356543578384715,-0.6433490249226096
AAPL,1996-11-29,24.125,0.048913,14593,1.5471311084032915,True,4.1356543578384715,-0.6259041557786492
AAPL,1996-12-31,20.875,-0.134715,14593,1.338709341134742,False,4.1356543578384715,-0.6763004774329285
AAPL,1997-01-31,16.625,-0.203593,14593,1.0661574902450963,False,4.1356543578384715,-0.7422034343309263
AAPL,1997-02-28,16.25,-0.022556,14593,1.0421092418951279,False,4.1356543578384715,-0.7480182936661579
AAPL,1997-03-31,18.25,0.123077,14593,1.1703689210598547,True,4.1356543578384715,-0.7170051411957076
AAPL,1997-04-30,17.0,-0.068493,14593,1.090206842549702,False,4.1356543578384715,-0.7363883080597899
AAPL,1997-05-30,16.625,-0.022059,14593,1.0661579698098982,False,4.1356543578384715,-0.7422033183722991
AAPL,1997-06-30,14.25,-0.142857,14593,0.9138498407167656,False,4.1356543578384715,-0.7790313789195876
AAPL,1997-07-31,17.5,0.22807,14593,1.1222715738890383,True,4.1356543578384715,-0.728635065509778
AAPL,1997-08-29,21.75,0.242857,14593,1.3948230815090084,True,4.1356543578384715,-0.6627321916142861
AAPL,1997-09-30,21.6875,-0.002874,14593,1.3908143599727514,False,4.1356543578384715,-0.6637014992955866
AAPL,1997-10-31,17.03125,-0.214697,14593,1.0922106893296815,False,4.1356543578384715,-0.735903778501322
AAPL,1997-11-28,17.75,0.042202,14593,1.1383041648407728,True,4.1356543578384715,-0.7247583897616349
AAPL,1997-12-31,13.125,-0.260563,14593,0.8417042167373665,False,4.1356543578384715,-0.796476169450174
AAPL,1998-01-30,18.3125,0.395238,14593,1.1743777079522097,True,4.1356543578384715,-0.716035817711322
AAPL,1998-02-27,23.625,0.290102,14593,1.5150670297845619,True,4.1356543578384715,-0.6336572405010118
AAPL,1998-03-31,27.5,0.164021,14593,1.7635698390768555,True,4.1356543578384715,-0.5735693347452282
AAPL,1998-04-30,27.375,-0.004545,14593,1.755554414158251,False,4.1356543578384715,-0.5755074621188112
AAPL,1998-05-29,26.625,-0.027397,14593,1.7074574898735575,False,4.1356543578384715,-0.5871372841791421
AAPL,1998-06-30,28.6875,0.077465,14593,1.8397256843266128,True,4.1356543578384715,-0.5551548738980793
AAPL,1998-07-31,34.625,0.206972,14593,2.2204973886630603,True,4.1356543578384715,-0.4630843884585126
AAPL,1998-08-31,31.1875,-0.099278,14593,2.000050848911369,False,4.1356543578384715,-0.5163882965411284
AAPL,1998-09-30,38.125,0.222445,14593,2.4449521599974586,True,4.1356543578384715,-0.40881129116521964
AAPL,1998-10-30,37.125,-0.02623,14593,2.3808210648407253,False,4.1356543578384715,-0.42431817099795593
AAPL,1998-11-30,31.9375,-0.139731,14593,2.0481465566294657,False,4.1356543578384715,-0.5047587686462406
AAPL,1998-12-31,40.9375,0.2818,14593,2.6253142562876493,True,4.1356543578384715,-0.36519978965075117
AAPL,1999-01-29,41.1875,0.006107,14593,2.6413470504507983,True,4.1356543578384715,-0.3613230647661482
AAPL,1999-02-26,34.8125,-0.15478,14593,2.2325193539820236,False,4.1356543578384715,-0.46017748080164383
AAPL,1999-03-31,35.9375,0.032316,14593,2.3046654494253067,True,4.1356543578384715,-0.44273257627122975
AAPL,1999-04-30,46.0,0.28,14593,2.949971775264393,True,4.1356543578384715,-0.286697697627174
AAPL,1999-05-28,44.0625,-0.04212,14593,2.8257189640902562,False,4.1356543578384715,-0.31674199060311753
AAPL,1999-06-30,46.3125,0.051064,14593,2.970011477272561,True,4.1356543578384715,-0.28185210361127516
AAPL,1999-07-30,55.6875,0.202429,14593,3.5712279306053683,True,4.1356543578384715,-0.13647814309320197
AAPL,1999-08-31,65.25,0.171717,14593,4.18446847716513,True,4.18446847716513,0.0
AAPL,1999-09-30,63.3125,-0.029694,14593,4.060214870204189,False,4.18446847716513,-0.02969400000000002
AAPL,1999-10-29,80.125,0.265548,14593,5.138396808557171,True,5.138396808557171,0.0
